Date (WET),CCGT (40%),CCGT (45%),CCGT (50%),CCGT (55%),COAL (30%),COAL (35%),COAL (40%)
,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh
[01/09/2021 13:00],104.92,93.26,83.94,76.31,36.27,31.08,27.20
[01/09/2021 14:00],104.92,93.26,83.94,76.31,36.27,31.08,27.20
[01/09/2021 15:00],104.92,93.26,83.94,76.31,36.27,31.08,27.20
[01/09/2021 16:00],104.92,93.26,83.94,76.31,36.27,31.08,27.20
[01/09/2021 17:00],104.92,93.26,83.94,76.31,36.27,31.08,27.20
[01/09/2021 18:00],104.92,93.26,83.94,76.31,36.27,31.08,27.20
[01/09/2021 19:00],104.92,93.26,83.94,76.31,36.27,31.08,27.20
[01/09/2021 20:00],104.92,93.26,83.94,76.31,36.27,31.08,27.20
[01/09/2021 21:00],104.92,93.26,83.94,76.31,36.27,31.08,27.20
[01/09/2021 22:00],104.92,93.26,83.94,76.31,36.27,31.08,27.20
[01/09/2021 23:00],104.92,93.26,83.94,76.31,36.27,31.08,27.20
[02/09/2021 00:00],108.42,96.37,86.74,78.85,36.04,30.89,27.03
[02/09/2021 01:00],108.42,96.37,86.74,78.85,36.04,30.89,27.03
[02/09/2021 02:00],108.42,96.37,86.74,78.85,36.04,30.89,27.03
[02/09/2021 03:00],108.42,96.37,86.74,78.85,36.04,30.89,27.03
[02/09/2021 04:00],108.42,96.37,86.74,78.85,36.04,30.89,27.03
[02/09/2021 05:00],108.42,96.37,86.74,78.85,36.04,30.89,27.03
[02/09/2021 06:00],108.42,96.37,86.74,78.85,36.04,30.89,27.03
[02/09/2021 07:00],108.42,96.37,86.74,78.85,36.04,30.89,27.03
[02/09/2021 08:00],108.42,96.37,86.74,78.85,36.04,30.89,27.03
[02/09/2021 09:00],108.42,96.37,86.74,78.85,36.04,30.89,27.03
[02/09/2021 10:00],108.42,96.37,86.74,78.85,36.04,30.89,27.03
[02/09/2021 11:00],108.42,96.37,86.74,78.85,36.04,30.89,27.03
[02/09/2021 12:00],108.42,96.37,86.74,78.85,36.04,30.89,27.03
[02/09/2021 13:00],108.42,96.37,86.74,78.85,36.04,30.89,27.03
[02/09/2021 14:00],108.42,96.37,86.74,78.85,36.04,30.89,27.03
[02/09/2021 15:00],108.42,96.37,86.74,78.85,36.04,30.89,27.03
[02/09/2021 16:00],108.42,96.37,86.74,78.85,36.04,30.89,27.03
[02/09/2021 17:00],108.42,96.37,86.74,78.85,36.04,30.89,27.03
[02/09/2021 18:00],108.42,96.37,86.74,78.85,36.04,30.89,27.03
[02/09/2021 19:00],108.42,96.37,86.74,78.85,36.04,30.89,27.03
[02/09/2021 20:00],108.42,96.37,86.74,78.85,36.04,30.89,27.03
[02/09/2021 21:00],108.42,96.37,86.74,78.85,36.04,30.89,27.03
[02/09/2021 22:00],108.42,96.37,86.74,78.85,36.04,30.89,27.03
[02/09/2021 23:00],108.42,96.37,86.74,78.85,36.04,30.89,27.03
[03/09/2021 00:00],112.00,99.56,89.60,81.46,35.91,30.78,26.93
[03/09/2021 01:00],112.00,99.56,89.60,81.46,35.91,30.78,26.93
[03/09/2021 02:00],112.00,99.56,89.60,81.46,35.91,30.78,26.93
[03/09/2021 03:00],112.00,99.56,89.60,81.46,35.91,30.78,26.93
[03/09/2021 04:00],112.00,99.56,89.60,81.46,35.91,30.78,26.93
[03/09/2021 05:00],112.00,99.56,89.60,81.46,35.91,30.78,26.93
[03/09/2021 06:00],112.00,99.56,89.60,81.46,35.91,30.78,26.93
[03/09/2021 07:00],112.00,99.56,89.60,81.46,35.91,30.78,26.93
[03/09/2021 08:00],112.00,99.56,89.60,81.46,35.91,30.78,26.93
[03/09/2021 09:00],112.00,99.56,89.60,81.46,35.91,30.78,26.93
[03/09/2021 10:00],112.00,99.56,89.60,81.46,35.91,30.78,26.93
[03/09/2021 11:00],112.00,99.56,89.60,81.46,35.91,30.78,26.93
[03/09/2021 12:00],112.00,99.56,89.60,81.46,35.91,30.78,26.93
[03/09/2021 13:00],112.00,99.56,89.60,81.46,35.91,30.78,26.93
[03/09/2021 14:00],112.00,99.56,89.60,81.46,35.91,30.78,26.93
[03/09/2021 15:00],112.00,99.56,89.60,81.46,35.91,30.78,26.93
[03/09/2021 16:00],112.00,99.56,89.60,81.46,35.91,30.78,26.93
[03/09/2021 17:00],112.00,99.56,89.60,81.46,35.91,30.78,26.93
[03/09/2021 18:00],112.00,99.56,89.60,81.46,35.91,30.78,26.93
[03/09/2021 19:00],112.00,99.56,89.60,81.46,35.91,30.78,26.93
[03/09/2021 20:00],112.00,99.56,89.60,81.46,35.91,30.78,26.93
[03/09/2021 21:00],112.00,99.56,89.60,81.46,35.91,30.78,26.93
[03/09/2021 22:00],112.00,99.56,89.60,81.46,35.91,30.78,26.93
[03/09/2021 23:00],112.00,99.56,89.60,81.46,35.91,30.78,26.93
[04/09/2021 00:00],111.28,98.91,89.02,80.93,35.91,30.78,26.93
[04/09/2021 01:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[04/09/2021 02:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[04/09/2021 03:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[04/09/2021 04:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[04/09/2021 05:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[04/09/2021 06:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[04/09/2021 07:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[04/09/2021 08:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[04/09/2021 09:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[04/09/2021 10:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[04/09/2021 11:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[04/09/2021 12:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[04/09/2021 13:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[04/09/2021 14:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[04/09/2021 15:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[04/09/2021 16:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[04/09/2021 17:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[04/09/2021 18:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[04/09/2021 19:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[04/09/2021 20:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[04/09/2021 21:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[04/09/2021 22:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[04/09/2021 23:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[05/09/2021 00:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[05/09/2021 01:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[05/09/2021 02:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[05/09/2021 03:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[05/09/2021 04:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[05/09/2021 05:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[05/09/2021 06:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[05/09/2021 07:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[05/09/2021 08:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[05/09/2021 09:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[05/09/2021 10:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[05/09/2021 11:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[05/09/2021 12:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[05/09/2021 13:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[05/09/2021 14:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[05/09/2021 15:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[05/09/2021 16:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[05/09/2021 17:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[05/09/2021 18:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[05/09/2021 19:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[05/09/2021 20:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[05/09/2021 21:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[05/09/2021 22:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[05/09/2021 23:00],110.89,98.57,88.71,80.65,35.91,30.78,26.93
[06/09/2021 00:00],110.42,98.15,88.34,80.31,35.81,30.70,26.86
[06/09/2021 01:00],110.42,98.15,88.34,80.31,35.81,30.70,26.86
[06/09/2021 02:00],110.42,98.15,88.34,80.31,35.81,30.70,26.86
[06/09/2021 03:00],110.42,98.15,88.34,80.31,35.81,30.70,26.86
[06/09/2021 04:00],110.42,98.15,88.34,80.31,35.81,30.70,26.86
[06/09/2021 05:00],110.42,98.15,88.34,80.31,35.81,30.70,26.86
[06/09/2021 06:00],110.42,98.15,88.34,80.31,35.81,30.70,26.86
[06/09/2021 07:00],110.42,98.15,88.34,80.31,35.81,30.70,26.86
[06/09/2021 08:00],110.42,98.15,88.34,80.31,35.81,30.70,26.86
[06/09/2021 09:00],110.42,98.15,88.34,80.31,35.81,30.70,26.86
[06/09/2021 10:00],110.42,98.15,88.34,80.31,35.81,30.70,26.86
[06/09/2021 11:00],110.42,98.15,88.34,80.31,35.81,30.70,26.86
[06/09/2021 12:00],110.42,98.15,88.34,80.31,35.81,30.70,26.86
[06/09/2021 13:00],110.42,98.15,88.34,80.31,35.81,30.70,26.86
[06/09/2021 14:00],110.42,98.15,88.34,80.31,35.81,30.70,26.86
[06/09/2021 15:00],110.42,98.15,88.34,80.31,35.81,30.70,26.86
[06/09/2021 16:00],110.42,98.15,88.34,80.31,35.81,30.70,26.86
[06/09/2021 17:00],110.42,98.15,88.34,80.31,35.81,30.70,26.86
[06/09/2021 18:00],110.42,98.15,88.34,80.31,35.81,30.70,26.86
[06/09/2021 19:00],110.42,98.15,88.34,80.31,35.81,30.70,26.86
[06/09/2021 20:00],110.42,98.15,88.34,80.31,35.81,30.70,26.86
[06/09/2021 21:00],110.42,98.15,88.34,80.31,35.81,30.70,26.86
[06/09/2021 22:00],110.42,98.15,88.34,80.31,35.81,30.70,26.86
[06/09/2021 23:00],110.42,98.15,88.34,80.31,35.81,30.70,26.86
[07/09/2021 00:00],113.62,101.00,90.90,82.63,35.93,30.80,26.95
[07/09/2021 01:00],113.62,101.00,90.90,82.63,35.93,30.80,26.95
[07/09/2021 02:00],113.62,101.00,90.90,82.63,35.93,30.80,26.95
[07/09/2021 03:00],113.62,101.00,90.90,82.63,35.93,30.80,26.95
[07/09/2021 04:00],113.62,101.00,90.90,82.63,35.93,30.80,26.95
[07/09/2021 05:00],113.62,101.00,90.90,82.63,35.93,30.80,26.95
[07/09/2021 06:00],113.62,101.00,90.90,82.63,35.93,30.80,26.95
[07/09/2021 07:00],113.62,101.00,90.90,82.63,35.93,30.80,26.95
[07/09/2021 08:00],113.62,101.00,90.90,82.63,35.93,30.80,26.95
[07/09/2021 09:00],113.62,101.00,90.90,82.63,35.93,30.80,26.95
[07/09/2021 10:00],113.62,101.00,90.90,82.63,35.93,30.80,26.95
[07/09/2021 11:00],113.62,101.00,90.90,82.63,35.93,30.80,26.95
[07/09/2021 12:00],113.62,101.00,90.90,82.63,35.93,30.80,26.95
[07/09/2021 13:00],113.62,101.00,90.90,82.63,35.93,30.80,26.95
[07/09/2021 14:00],113.62,101.00,90.90,82.63,35.93,30.80,26.95
[07/09/2021 15:00],113.62,101.00,90.90,82.63,35.93,30.80,26.95
[07/09/2021 16:00],113.62,101.00,90.90,82.63,35.93,30.80,26.95
[07/09/2021 17:00],113.62,101.00,90.90,82.63,35.93,30.80,26.95
[07/09/2021 18:00],113.62,101.00,90.90,82.63,35.93,30.80,26.95
[07/09/2021 19:00],113.62,101.00,90.90,82.63,35.93,30.80,26.95
[07/09/2021 20:00],113.62,101.00,90.90,82.63,35.93,30.80,26.95
[07/09/2021 21:00],113.62,101.00,90.90,82.63,35.93,30.80,26.95
[07/09/2021 22:00],113.62,101.00,90.90,82.63,35.93,30.80,26.95
[07/09/2021 23:00],113.62,101.00,90.90,82.63,35.93,30.80,26.95
[08/09/2021 00:00],114.01,101.34,91.21,82.91,36.04,30.89,27.03
[08/09/2021 01:00],114.01,101.34,91.21,82.91,36.04,30.89,27.03
[08/09/2021 02:00],114.01,101.34,91.21,82.91,36.04,30.89,27.03
[08/09/2021 03:00],114.01,101.34,91.21,82.91,36.04,30.89,27.03
[08/09/2021 04:00],114.01,101.34,91.21,82.91,36.04,30.89,27.03
[08/09/2021 05:00],114.01,101.34,91.21,82.91,36.04,30.89,27.03
[08/09/2021 06:00],114.01,101.34,91.21,82.91,36.04,30.89,27.03
[08/09/2021 07:00],114.01,101.34,91.21,82.91,36.04,30.89,27.03
[08/09/2021 08:00],114.01,101.34,91.21,82.91,36.04,30.89,27.03
[08/09/2021 09:00],114.01,101.34,91.21,82.91,36.04,30.89,27.03
[08/09/2021 10:00],114.01,101.34,91.21,82.91,36.04,30.89,27.03
[08/09/2021 11:00],114.01,101.34,91.21,82.91,36.04,30.89,27.03
[08/09/2021 12:00],114.01,101.34,91.21,82.91,36.04,30.89,27.03
[08/09/2021 13:00],114.01,101.34,91.21,82.91,36.04,30.89,27.03
[08/09/2021 14:00],114.01,101.34,91.21,82.91,36.04,30.89,27.03
[08/09/2021 15:00],114.01,101.34,91.21,82.91,36.04,30.89,27.03
[08/09/2021 16:00],114.01,101.34,91.21,82.91,36.04,30.89,27.03
[08/09/2021 17:00],114.01,101.34,91.21,82.91,36.04,30.89,27.03
[08/09/2021 18:00],114.01,101.34,91.21,82.91,36.04,30.89,27.03
[08/09/2021 19:00],114.01,101.34,91.21,82.91,36.04,30.89,27.03
[08/09/2021 20:00],114.01,101.34,91.21,82.91,36.04,30.89,27.03
[08/09/2021 21:00],114.01,101.34,91.21,82.91,36.04,30.89,27.03
[08/09/2021 22:00],114.01,101.34,91.21,82.91,36.04,30.89,27.03
[08/09/2021 23:00],114.01,101.34,91.21,82.91,36.04,30.89,27.03
[09/09/2021 00:00],117.29,104.26,93.83,85.30,36.17,31.00,27.12
[09/09/2021 01:00],117.29,104.26,93.83,85.30,36.17,31.00,27.12
[09/09/2021 02:00],117.29,104.26,93.83,85.30,36.17,31.00,27.12
[09/09/2021 03:00],117.29,104.26,93.83,85.30,36.17,31.00,27.12
[09/09/2021 04:00],117.29,104.26,93.83,85.30,36.17,31.00,27.12
[09/09/2021 05:00],117.29,104.26,93.83,85.30,36.17,31.00,27.12
[09/09/2021 06:00],117.29,104.26,93.83,85.30,36.17,31.00,27.12
[09/09/2021 07:00],117.29,104.26,93.83,85.30,36.17,31.00,27.12
[09/09/2021 08:00],117.29,104.26,93.83,85.30,36.17,31.00,27.12
[09/09/2021 09:00],117.29,104.26,93.83,85.30,36.17,31.00,27.12
[09/09/2021 10:00],117.29,104.26,93.83,85.30,36.17,31.00,27.12
[09/09/2021 11:00],117.29,104.26,93.83,85.30,36.17,31.00,27.12
[09/09/2021 12:00],117.29,104.26,93.83,85.30,36.17,31.00,27.12
[09/09/2021 13:00],117.29,104.26,93.83,85.30,36.17,31.00,27.12
[09/09/2021 14:00],117.29,104.26,93.83,85.30,36.17,31.00,27.12
[09/09/2021 15:00],117.29,104.26,93.83,85.30,36.17,31.00,27.12
[09/09/2021 16:00],117.29,104.26,93.83,85.30,36.17,31.00,27.12
[09/09/2021 17:00],117.29,104.26,93.83,85.30,36.17,31.00,27.12
[09/09/2021 18:00],117.29,104.26,93.83,85.30,36.17,31.00,27.12
[09/09/2021 19:00],117.29,104.26,93.83,85.30,36.17,31.00,27.12
[09/09/2021 20:00],117.29,104.26,93.83,85.30,36.17,31.00,27.12
[09/09/2021 21:00],117.29,104.26,93.83,85.30,36.17,31.00,27.12
[09/09/2021 22:00],117.29,104.26,93.83,85.30,36.17,31.00,27.12
[09/09/2021 23:00],117.29,104.26,93.83,85.30,36.17,31.00,27.12
[10/09/2021 00:00],121.13,107.67,96.90,88.09,35.88,30.76,26.91
[10/09/2021 01:00],121.13,107.67,96.90,88.09,35.88,30.76,26.91
[10/09/2021 02:00],121.13,107.67,96.90,88.09,35.88,30.76,26.91
[10/09/2021 03:00],121.13,107.67,96.90,88.09,35.88,30.76,26.91
[10/09/2021 04:00],121.13,107.67,96.90,88.09,35.88,30.76,26.91
[10/09/2021 05:00],121.13,107.67,96.90,88.09,35.88,30.76,26.91
[10/09/2021 06:00],121.13,107.67,96.90,88.09,35.88,30.76,26.91
[10/09/2021 07:00],121.13,107.67,96.90,88.09,35.88,30.76,26.91
[10/09/2021 08:00],121.13,107.67,96.90,88.09,35.88,30.76,26.91
[10/09/2021 09:00],121.13,107.67,96.90,88.09,35.88,30.76,26.91
[10/09/2021 10:00],121.13,107.67,96.90,88.09,35.88,30.76,26.91
[10/09/2021 11:00],121.13,107.67,96.90,88.09,35.88,30.76,26.91
[10/09/2021 12:00],121.13,107.67,96.90,88.09,35.88,30.76,26.91
[10/09/2021 13:00],121.13,107.67,96.90,88.09,35.88,30.76,26.91
[10/09/2021 14:00],121.13,107.67,96.90,88.09,35.88,30.76,26.91
[10/09/2021 15:00],121.13,107.67,96.90,88.09,35.88,30.76,26.91
[10/09/2021 16:00],121.13,107.67,96.90,88.09,35.88,30.76,26.91
[10/09/2021 17:00],121.13,107.67,96.90,88.09,35.88,30.76,26.91
[10/09/2021 18:00],121.13,107.67,96.90,88.09,35.88,30.76,26.91
[10/09/2021 19:00],121.13,107.67,96.90,88.09,35.88,30.76,26.91
[10/09/2021 20:00],121.13,107.67,96.90,88.09,35.88,30.76,26.91
[10/09/2021 21:00],121.13,107.67,96.90,88.09,35.88,30.76,26.91
[10/09/2021 22:00],121.13,107.67,96.90,88.09,35.88,30.76,26.91
[10/09/2021 23:00],121.13,107.67,96.90,88.09,35.88,30.76,26.91
[11/09/2021 00:00],119.47,106.19,95.57,86.88,35.88,30.76,26.91
[11/09/2021 01:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[11/09/2021 02:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[11/09/2021 03:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[11/09/2021 04:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[11/09/2021 05:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[11/09/2021 06:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[11/09/2021 07:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[11/09/2021 08:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[11/09/2021 09:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[11/09/2021 10:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[11/09/2021 11:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[11/09/2021 12:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[11/09/2021 13:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[11/09/2021 14:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[11/09/2021 15:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[11/09/2021 16:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[11/09/2021 17:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[11/09/2021 18:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[11/09/2021 19:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[11/09/2021 20:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[11/09/2021 21:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[11/09/2021 22:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[11/09/2021 23:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[12/09/2021 00:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[12/09/2021 01:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[12/09/2021 02:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[12/09/2021 03:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[12/09/2021 04:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[12/09/2021 05:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[12/09/2021 06:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[12/09/2021 07:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[12/09/2021 08:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[12/09/2021 09:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[12/09/2021 10:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[12/09/2021 11:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[12/09/2021 12:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[12/09/2021 13:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[12/09/2021 14:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[12/09/2021 15:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[12/09/2021 16:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[12/09/2021 17:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[12/09/2021 18:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[12/09/2021 19:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[12/09/2021 20:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[12/09/2021 21:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[12/09/2021 22:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[12/09/2021 23:00],119.59,106.31,95.68,86.98,35.88,30.76,26.91
[13/09/2021 00:00],119.47,106.19,95.57,86.88,35.86,30.74,26.89
[13/09/2021 01:00],119.47,106.19,95.57,86.88,35.86,30.74,26.89
[13/09/2021 02:00],119.47,106.19,95.57,86.88,35.86,30.74,26.89
[13/09/2021 03:00],119.47,106.19,95.57,86.88,35.86,30.74,26.89
[13/09/2021 04:00],119.47,106.19,95.57,86.88,35.86,30.74,26.89
[13/09/2021 05:00],119.47,106.19,95.57,86.88,35.86,30.74,26.89
[13/09/2021 06:00],119.47,106.19,95.57,86.88,35.86,30.74,26.89
[13/09/2021 07:00],119.47,106.19,95.57,86.88,35.86,30.74,26.89
[13/09/2021 08:00],119.47,106.19,95.57,86.88,35.86,30.74,26.89
[13/09/2021 09:00],119.47,106.19,95.57,86.88,35.86,30.74,26.89
[13/09/2021 10:00],119.47,106.19,95.57,86.88,35.86,30.74,26.89
[13/09/2021 11:00],119.47,106.19,95.57,86.88,35.86,30.74,26.89
[13/09/2021 12:00],119.47,106.19,95.57,86.88,35.86,30.74,26.89
[13/09/2021 13:00],119.47,106.19,95.57,86.88,35.86,30.74,26.89
[13/09/2021 14:00],119.47,106.19,95.57,86.88,35.86,30.74,26.89
[13/09/2021 15:00],119.47,106.19,95.57,86.88,35.86,30.74,26.89
[13/09/2021 16:00],119.47,106.19,95.57,86.88,35.86,30.74,26.89
[13/09/2021 17:00],119.47,106.19,95.57,86.88,35.86,30.74,26.89
[13/09/2021 18:00],119.47,106.19,95.57,86.88,35.86,30.74,26.89
[13/09/2021 19:00],119.47,106.19,95.57,86.88,35.86,30.74,26.89
[13/09/2021 20:00],119.47,106.19,95.57,86.88,35.86,30.74,26.89
[13/09/2021 21:00],119.47,106.19,95.57,86.88,35.86,30.74,26.89
[13/09/2021 22:00],119.47,106.19,95.57,86.88,35.86,30.74,26.89
[13/09/2021 23:00],119.47,106.19,95.57,86.88,35.86,30.74,26.89
[14/09/2021 00:00],130.51,116.01,104.41,94.92,35.87,30.75,26.90
[14/09/2021 01:00],130.51,116.01,104.41,94.92,35.87,30.75,26.90
[14/09/2021 02:00],130.51,116.01,104.41,94.92,35.87,30.75,26.90
[14/09/2021 03:00],130.51,116.01,104.41,94.92,35.87,30.75,26.90
[14/09/2021 04:00],130.51,116.01,104.41,94.92,35.87,30.75,26.90
[14/09/2021 05:00],130.51,116.01,104.41,94.92,35.87,30.75,26.90
[14/09/2021 06:00],130.51,116.01,104.41,94.92,35.87,30.75,26.90
[14/09/2021 07:00],130.51,116.01,104.41,94.92,35.87,30.75,26.90
[14/09/2021 08:00],130.51,116.01,104.41,94.92,35.87,30.75,26.90
[14/09/2021 09:00],130.51,116.01,104.41,94.92,35.87,30.75,26.90
[14/09/2021 10:00],130.51,116.01,104.41,94.92,35.87,30.75,26.90
[14/09/2021 11:00],130.51,116.01,104.41,94.92,35.87,30.75,26.90
[14/09/2021 12:00],130.51,116.01,104.41,94.92,35.87,30.75,26.90
[14/09/2021 13:00],130.51,116.01,104.41,94.92,35.87,30.75,26.90
[14/09/2021 14:00],130.51,116.01,104.41,94.92,35.87,30.75,26.90
[14/09/2021 15:00],130.51,116.01,104.41,94.92,35.87,30.75,26.90
[14/09/2021 16:00],130.51,116.01,104.41,94.92,35.87,30.75,26.90
[14/09/2021 17:00],130.51,116.01,104.41,94.92,35.87,30.75,26.90
[14/09/2021 18:00],130.51,116.01,104.41,94.92,35.87,30.75,26.90
[14/09/2021 19:00],130.51,116.01,104.41,94.92,35.87,30.75,26.90
[14/09/2021 20:00],130.51,116.01,104.41,94.92,35.87,30.75,26.90
[14/09/2021 21:00],130.51,116.01,104.41,94.92,35.87,30.75,26.90
[14/09/2021 22:00],130.51,116.01,104.41,94.92,35.87,30.75,26.90
[14/09/2021 23:00],130.51,116.01,104.41,94.92,35.87,30.75,26.90
[15/09/2021 00:00],140.75,125.11,112.60,102.36,35.87,30.74,26.90
[15/09/2021 01:00],140.75,125.11,112.60,102.36,35.87,30.74,26.90
[15/09/2021 02:00],140.75,125.11,112.60,102.36,35.87,30.74,26.90
[15/09/2021 03:00],140.75,125.11,112.60,102.36,35.87,30.74,26.90
[15/09/2021 04:00],140.75,125.11,112.60,102.36,35.87,30.74,26.90
[15/09/2021 05:00],140.75,125.11,112.60,102.36,35.87,30.74,26.90
[15/09/2021 06:00],140.75,125.11,112.60,102.36,35.87,30.74,26.90
[15/09/2021 07:00],140.75,125.11,112.60,102.36,35.87,30.74,26.90
[15/09/2021 08:00],140.75,125.11,112.60,102.36,35.87,30.74,26.90
[15/09/2021 09:00],140.75,125.11,112.60,102.36,35.87,30.74,26.90
[15/09/2021 10:00],140.75,125.11,112.60,102.36,35.87,30.74,26.90
[15/09/2021 11:00],140.75,125.11,112.60,102.36,35.87,30.74,26.90
[15/09/2021 12:00],140.75,125.11,112.60,102.36,35.87,30.74,26.90
[15/09/2021 13:00],140.75,125.11,112.60,102.36,35.87,30.74,26.90
[15/09/2021 14:00],140.75,125.11,112.60,102.36,35.87,30.74,26.90
[15/09/2021 15:00],140.75,125.11,112.60,102.36,35.87,30.74,26.90
[15/09/2021 16:00],140.75,125.11,112.60,102.36,35.87,30.74,26.90
[15/09/2021 17:00],140.75,125.11,112.60,102.36,35.87,30.74,26.90
[15/09/2021 18:00],140.75,125.11,112.60,102.36,35.87,30.74,26.90
[15/09/2021 19:00],140.75,125.11,112.60,102.36,35.87,30.74,26.90
[15/09/2021 20:00],140.75,125.11,112.60,102.36,35.87,30.74,26.90
[15/09/2021 21:00],140.75,125.11,112.60,102.36,35.87,30.74,26.90
[15/09/2021 22:00],140.75,125.11,112.60,102.36,35.87,30.74,26.90
[15/09/2021 23:00],140.75,125.11,112.60,102.36,35.87,30.74,26.90
